"Slope.Mean","Slope.Std","Aspect.Mean","Aspect.Std","Roughness","TPI.Mean","TPI.Std","Average.Elevation"
0.123816091861035,0.139029357991826,0.0935897856457766,1.48690591237057,5.67190359762943,3.06339935558583e-10,0.0372847377765668,45.3940160735695
0.100461165548556,0.0730398247900262,0.424942826176902,1.35467236212598,5.61926881023622,1.8839196855643e-10,0.0248236240451444,138.482192839895
0.100233300539611,0.0954810160822123,0.161234261560299,1.58100714085202,4.46652616527653,-2.48063664439462e-10,0.0296589325119581,91.8475105680119
0.10344399226776,0.0661166940109289,0.59131995476776,1.23083516808743,6.33689031147541,2.6682088907104e-11,0.0225078534016393,197.793357650273
